order_item_id,order_id,product_id,quantity,price,total
4457,1479,25,2,175.78,351.56
4458,1479,23,1,771.19,771.19
4459,1479,96,1,485.68,485.68
4460,1479,49,1,612.48,612.48
4461,1479,53,3,165.51,496.53
4462,1480,45,3,549.0,1647.0
4463,1480,86,3,989.21,2967.63
4464,1481,85,1,125.39,125.39
4465,1481,82,3,752.76,2258.28
4466,1481,90,3,682.71,2048.13
4467,1482,2,3,450.73,1352.19
4468,1482,58,2,33.43,66.86
4469,1482,58,1,612.41,612.41
4470,1483,74,3,423.34,1270.02
4471,1483,96,2,351.12,702.24
4472,1484,57,2,592.22,1184.44
4473,1484,8,2,129.95,259.9
4474,1484,32,3,293.42,880.26
4475,1485,43,1,91.8,91.8
4476,1485,5,3,320.35,961.05
4477,1486,41,1,587.51,587.51
4478,1486,85,1,293.65,293.65
4479,1486,48,1,516.78,516.78
4480,1487,31,2,549.86,1099.72
4481,1487,1,1,963.01,963.01
4482,1487,99,1,672.81,672.81
4483,1487,7,3,669.48,2008.44
4484,1488,78,1,308.45,308.45
4485,1488,42,1,999.32,999.32
4486,1488,64,3,960.59,2881.77
4487,1489,3,1,820.07,820.07
4488,1489,49,3,101.04,303.12
4489,1490,87,1,383.31,383.31
4490,1490,39,1,354.59,354.59
4491,1490,61,1,192.65,192.65
4492,1490,55,3,274.5,823.5
4493,1491,12,1,271.52,271.52
4494,1491,81,2,509.78,1019.56
4495,1491,2,3,11.72,35.16
4496,1491,15,3,378.08,1134.24
4497,1491,83,1,659.04,659.04
4498,1492,45,1,315.75,315.75
4499,1492,46,1,284.09,284.09
4500,1492,89,3,362.98,1088.94
4501,1493,100,1,545.37,545.37
4502,1493,28,2,551.74,1103.48
4503,1493,60,1,597.19,597.19
4504,1493,55,3,83.41,250.23
4505,1493,67,1,537.88,537.88
4506,1494,67,3,885.59,2656.77
4507,1494,49,3,315.06,945.18
4508,1495,60,3,174.87,524.61
4509,1495,26,3,886.05,2658.15
4510,1496,78,1,458.93,458.93
4511,1496,3,2,725.11,1450.22
4512,1496,50,2,255.23,510.46
4513,1496,1,1,27.76,27.76
4514,1496,1,2,673.53,1347.06
4515,1497,46,3,725.37,2176.11
4516,1497,87,3,616.98,1850.94
4517,1497,66,1,839.6,839.6
4518,1498,30,1,58.43,58.43
4519,1498,23,2,640.31,1280.62
4520,1498,49,1,716.2,716.2
4521,1498,18,2,188.23,376.46
4522,1499,64,1,833.72,833.72
4523,1499,79,2,64.89,129.78
4524,1500,19,3,389.51,1168.53
4525,1500,6,2,587.62,1175.24
4526,1501,60,1,360.49,360.49
4527,1501,42,1,169.31,169.31
4528,1501,97,3,911.4,2734.2
4529,1502,76,1,58.1,58.1
4530,1502,98,2,862.04,1724.08
4531,1502,73,2,889.28,1778.56
4532,1503,48,1,199.56,199.56
4533,1503,85,2,810.49,1620.98
4534,1503,76,2,300.19,600.38
4535,1504,8,3,383.56,1150.68
4536,1504,8,3,31.34,94.02
4537,1504,72,3,708.34,2125.02
4538,1504,21,2,259.72,519.44
4539,1505,90,2,95.17,190.34
4540,1506,15,2,295.2,590.4
4541,1506,9,3,617.23,1851.69
4542,1507,90,1,437.59,437.59
4543,1508,40,3,55.08,165.24
4544,1508,83,1,699.94,699.94
4545,1508,37,1,431.44,431.44
4546,1508,6,2,132.39,264.78
4547,1509,85,1,172.24,172.24
4548,1509,67,2,208.41,416.82
4549,1509,60,3,913.72,2741.16
4550,1509,25,3,648.39,1945.17
4551,1509,41,3,304.8,914.4
4552,1510,73,1,160.67,160.67
4553,1510,9,3,485.68,1457.04
4554,1510,63,2,180.88,361.76
4555,1510,35,3,448.52,1345.56
4556,1510,46,2,370.01,740.02
4557,1511,21,3,846.92,2540.76
4558,1512,87,3,673.24,2019.72
4559,1512,56,1,538.84,538.84
4560,1512,55,2,411.38,822.76
4561,1512,45,2,63.87,127.74
4562,1512,11,3,9.22,27.66
4563,1513,17,3,76.95,230.85
4564,1513,29,3,761.59,2284.77
4565,1514,64,2,787.3,1574.6
4566,1514,83,3,786.44,2359.32
4567,1514,23,1,305.49,305.49
4568,1514,95,3,219.19,657.57
4569,1514,43,2,677.83,1355.66
4570,1515,97,2,292.8,585.6
4571,1515,65,3,713.88,2141.64
4572,1515,30,3,428.39,1285.17
4573,1516,26,3,694.97,2084.91
4574,1516,47,1,375.41,375.41
4575,1516,37,1,41.69,41.69
4576,1516,25,2,691.1,1382.2
4577,1516,97,2,177.83,355.66
4578,1517,46,1,493.24,493.24
4579,1518,49,2,945.88,1891.76
4580,1518,3,2,953.13,1906.26
4581,1518,93,3,642.47,1927.41
4582,1519,96,2,473.38,946.76
4583,1519,46,2,780.83,1561.66
4584,1520,14,1,548.26,548.26
4585,1520,86,1,44.65,44.65
4586,1520,28,1,167.35,167.35
4587,1520,14,3,145.03,435.09
4588,1521,44,2,111.96,223.92
4589,1521,13,2,598.72,1197.44
4590,1521,29,1,195.87,195.87
4591,1521,72,2,911.74,1823.48
4592,1521,13,2,976.31,1952.62
4593,1522,53,1,630.13,630.13
4594,1522,53,3,999.13,2997.39
4595,1523,15,2,268.49,536.98
4596,1523,26,2,111.75,223.5
4597,1524,35,2,129.88,259.76
4598,1525,51,2,546.29,1092.58
4599,1525,57,2,553.14,1106.28
4600,1525,5,1,680.91,680.91
4601,1525,82,2,762.98,1525.96
4602,1525,13,1,183.53,183.53
4603,1526,39,1,200.51,200.51
4604,1526,23,3,688.01,2064.03
4605,1526,25,2,359.19,718.38
4606,1526,35,2,613.15,1226.3
4607,1526,6,1,197.09,197.09
4608,1527,95,3,707.46,2122.38
4609,1527,12,1,877.12,877.12
4610,1527,44,2,88.36,176.72
4611,1527,59,1,180.92,180.92
4612,1528,13,2,297.51,595.02
4613,1528,44,1,457.34,457.34
4614,1528,72,3,472.47,1417.41
4615,1528,82,1,632.21,632.21
4616,1528,1,1,879.56,879.56
4617,1529,55,2,27.76,55.52
4618,1529,87,3,237.32,711.96
4619,1529,80,3,761.28,2283.84
4620,1530,56,3,609.38,1828.14
4621,1530,11,3,725.9,2177.7
4622,1530,2,2,697.68,1395.36
4623,1530,56,2,938.35,1876.7
4624,1530,51,3,573.99,1721.97
4625,1531,28,3,527.45,1582.35
4626,1531,14,3,998.19,2994.57
4627,1531,16,3,570.73,1712.19
4628,1531,72,3,463.35,1390.05
4629,1531,50,1,178.28,178.28
4630,1532,77,3,664.16,1992.48
4631,1533,19,2,96.49,192.98
4632,1534,15,2,848.99,1697.98
4633,1534,42,3,761.95,2285.85
4634,1534,28,2,215.47,430.94
4635,1535,26,1,880.26,880.26
4636,1535,5,1,507.66,507.66
4637,1536,78,2,411.94,823.88
4638,1536,56,3,436.15,1308.45
4639,1536,69,2,814.57,1629.14
4640,1536,96,2,217.25,434.5
4641,1536,12,2,166.59,333.18
4642,1537,8,3,673.21,2019.63
4643,1538,46,1,308.86,308.86
4644,1538,79,2,843.31,1686.62
4645,1538,27,3,935.26,2805.78
4646,1538,94,2,686.29,1372.58
4647,1539,96,1,83.69,83.69
4648,1539,44,2,442.3,884.6
4649,1539,9,3,50.91,152.73
4650,1540,88,1,998.29,998.29
4651,1540,99,1,464.17,464.17
4652,1541,54,1,559.87,559.87
4653,1541,81,3,989.74,2969.22
4654,1541,98,2,550.71,1101.42
4655,1541,79,2,610.25,1220.5
4656,1541,43,3,303.59,910.77
4657,1542,21,1,105.22,105.22
4658,1542,73,2,770.52,1541.04
4659,1542,22,3,106.8,320.4
4660,1543,91,3,436.63,1309.89
4661,1543,55,1,644.83,644.83
4662,1543,98,1,758.04,758.04
4663,1544,14,3,50.23,150.69
4664,1544,35,1,655.35,655.35
4665,1544,93,3,729.89,2189.67
4666,1544,80,3,120.73,362.19
4667,1544,16,2,746.67,1493.34
4668,1545,1,2,788.82,1577.64
4669,1545,72,2,20.17,40.34
4670,1545,11,3,246.67,740.01
4671,1546,62,3,277.11,831.33
4672,1546,21,3,689.91,2069.73
4673,1546,29,2,259.12,518.24
4674,1547,22,2,307.38,614.76
4675,1547,18,2,693.93,1387.86
4676,1548,90,3,741.35,2224.05
4677,1548,23,2,344.52,689.04
4678,1549,93,2,19.02,38.04
4679,1549,38,1,257.97,257.97
4680,1549,69,1,456.82,456.82
4681,1549,91,3,280.78,842.34
4682,1549,48,3,241.86,725.58
4683,1550,90,3,823.58,2470.74
4684,1550,52,3,653.43,1960.29
4685,1550,97,3,190.62,571.86
4686,1550,56,3,857.0,2571.0
4687,1550,3,3,103.3,309.9
4688,1551,14,1,157.49,157.49
4689,1551,99,2,393.45,786.9
4690,1551,34,1,780.66,780.66
4691,1551,69,1,607.8,607.8
4692,1551,63,1,166.42,166.42
4693,1552,98,2,589.39,1178.78
4694,1552,2,3,438.7,1316.1
4695,1552,32,2,867.57,1735.14
4696,1552,13,3,322.24,966.72
4697,1552,10,1,472.36,472.36
4698,1553,31,1,443.21,443.21
4699,1553,18,3,846.5,2539.5
4700,1554,31,2,600.96,1201.92
4701,1554,1,3,392.93,1178.79
4702,1555,83,1,470.9,470.9
4703,1555,62,2,553.03,1106.06
4704,1555,24,2,203.11,406.22
4705,1556,64,1,41.26,41.26
4706,1557,42,1,244.68,244.68
4707,1558,1,1,925.4,925.4
4708,1559,44,2,577.92,1155.84
4709,1559,54,2,448.36,896.72
4710,1560,9,1,924.41,924.41
4711,1560,31,1,923.42,923.42
4712,1560,46,1,597.27,597.27
4713,1561,30,3,294.93,884.79
4714,1561,70,3,305.32,915.96
4715,1561,19,2,658.06,1316.12
4716,1561,26,1,371.74,371.74
4717,1561,28,1,595.44,595.44
4718,1562,4,1,644.17,644.17
4719,1562,84,2,693.26,1386.52
4720,1562,16,1,81.61,81.61
4721,1562,49,3,346.55,1039.65
4722,1562,91,2,435.5,871.0
4723,1563,27,2,310.28,620.56
4724,1564,43,1,748.4,748.4
4725,1564,39,2,173.74,347.48
4726,1565,97,3,140.85,422.55
4727,1565,18,2,688.81,1377.62
4728,1565,40,3,661.98,1985.94
4729,1565,93,1,824.92,824.92
4730,1565,77,2,763.66,1527.32
4731,1566,28,3,260.12,780.36
4732,1566,53,2,973.67,1947.34
4733,1566,59,2,552.47,1104.94
4734,1566,83,1,350.44,350.44
4735,1566,16,3,609.77,1829.31
4736,1567,88,2,298.42,596.84
4737,1568,37,1,148.79,148.79
4738,1568,89,3,642.81,1928.43
4739,1568,42,2,46.65,93.3
4740,1568,40,2,980.07,1960.14
4741,1569,27,1,884.2,884.2
4742,1569,58,2,20.44,40.88
4743,1569,52,1,146.88,146.88
4744,1569,82,1,958.87,958.87
4745,1569,84,2,573.69,1147.38
4746,1570,14,1,677.7,677.7
4747,1570,17,2,948.84,1897.68
4748,1570,81,2,205.79,411.58
4749,1571,39,1,467.66,467.66
4750,1571,20,3,79.69,239.07
4751,1571,52,2,686.1,1372.2
4752,1571,37,1,391.18,391.18
4753,1572,66,3,944.71,2834.13
4754,1572,62,3,956.5,2869.5
4755,1572,62,3,309.93,929.79
4756,1572,62,3,856.36,2569.08
4757,1573,50,3,516.73,1550.19
4758,1573,91,1,10.73,10.73
4759,1574,89,1,210.88,210.88
4760,1575,63,3,776.22,2328.66
4761,1575,95,3,552.84,1658.52
4762,1576,13,2,7.15,14.3
4763,1576,83,2,668.28,1336.56
4764,1577,16,3,569.26,1707.78
4765,1577,10,2,857.58,1715.16
4766,1577,37,3,99.45,298.35
4767,1577,70,2,124.9,249.8
4768,1578,46,2,951.17,1902.34
4769,1578,54,3,47.36,142.08
4770,1578,27,3,287.45,862.35
4771,1578,42,3,155.32,465.96
4772,1579,54,3,881.38,2644.14
4773,1580,65,2,568.9,1137.8
4774,1580,91,2,77.19,154.38
4775,1581,97,1,568.21,568.21
4776,1582,49,1,674.37,674.37
4777,1582,48,3,174.69,524.07
4778,1582,25,1,733.32,733.32
4779,1582,58,3,601.49,1804.47
4780,1583,65,2,798.06,1596.12
4781,1583,6,2,571.03,1142.06
4782,1583,25,1,815.06,815.06
4783,1583,99,1,289.88,289.88
4784,1583,96,2,738.28,1476.56
4785,1584,11,1,54.96,54.96
4786,1585,28,1,832.42,832.42
4787,1585,84,1,904.52,904.52
4788,1585,68,3,816.28,2448.84
4789,1585,47,3,575.83,1727.49
4790,1586,90,1,696.06,696.06
4791,1586,18,3,628.36,1885.08
4792,1586,5,2,157.53,315.06
4793,1587,6,1,247.06,247.06
4794,1587,95,3,155.19,465.57
4795,1588,74,3,619.57,1858.71
4796,1588,46,1,110.92,110.92
4797,1589,31,3,765.94,2297.82
4798,1590,75,2,764.51,1529.02
4799,1590,61,1,543.82,543.82
4800,1590,85,2,603.99,1207.98
4801,1590,57,3,991.31,2973.93
4802,1590,50,2,942.52,1885.04
4803,1591,32,2,13.63,27.26
4804,1591,71,3,297.28,891.84
4805,1592,76,2,810.94,1621.88
4806,1592,98,2,333.05,666.1
4807,1593,33,3,264.65,793.95
4808,1593,66,2,342.76,685.52
4809,1593,35,1,29.49,29.49
4810,1594,20,1,385.82,385.82
4811,1594,9,2,677.87,1355.74
4812,1594,72,3,302.96,908.88
4813,1594,73,3,628.47,1885.41
4814,1595,65,3,442.4,1327.2
4815,1595,7,1,843.9,843.9
4816,1595,66,1,68.56,68.56
4817,1595,2,1,520.6,520.6
4818,1595,31,3,223.13,669.39
4819,1596,38,1,581.72,581.72
4820,1597,15,1,702.54,702.54
4821,1597,82,2,593.33,1186.66
4822,1597,32,1,27.01,27.01
4823,1597,44,1,998.68,998.68
4824,1597,97,2,574.02,1148.04
4825,1598,7,2,287.16,574.32
4826,1598,22,2,102.23,204.46
4827,1598,76,1,572.95,572.95
4828,1599,19,3,522.95,1568.85
4829,1600,98,1,797.4,797.4
4830,1600,53,1,676.12,676.12
4831,1600,76,1,979.07,979.07
4832,1601,23,2,831.87,1663.74
4833,1601,67,3,529.06,1587.18
4834,1601,43,1,944.77,944.77
4835,1601,84,3,431.27,1293.81
4836,1602,31,3,109.13,327.39
4837,1602,63,1,979.05,979.05
4838,1603,62,3,666.73,2000.19
4839,1603,10,1,247.43,247.43
4840,1603,53,1,180.15,180.15
4841,1604,77,2,127.43,254.86
4842,1604,42,1,363.95,363.95
4843,1604,69,1,529.22,529.22
4844,1605,56,1,318.92,318.92
4845,1606,10,1,414.89,414.89
4846,1606,100,2,716.26,1432.52
4847,1606,53,3,279.04,837.12
4848,1606,62,1,824.15,824.15
4849,1606,22,3,911.18,2733.54
4850,1607,13,1,888.03,888.03
4851,1608,84,1,940.25,940.25
4852,1608,67,3,862.87,2588.61
4853,1608,88,1,840.01,840.01
4854,1608,71,2,528.49,1056.98
4855,1608,16,1,99.18,99.18
4856,1609,6,1,196.16,196.16
4857,1609,96,2,254.47,508.94
4858,1609,44,3,786.71,2360.13
4859,1609,51,3,168.02,504.06
4860,1610,2,1,785.87,785.87
4861,1610,7,3,119.0,357.0
4862,1610,18,3,246.87,740.61
4863,1610,55,1,813.24,813.24
4864,1610,52,2,818.04,1636.08
4865,1611,7,1,456.26,456.26
4866,1611,51,3,585.5,1756.5
4867,1611,60,3,896.73,2690.19
4868,1611,72,3,278.99,836.97
4869,1612,66,3,791.61,2374.83
4870,1612,12,3,82.24,246.72
4871,1612,79,1,844.68,844.68
4872,1612,69,1,311.32,311.32
4873,1613,96,1,351.99,351.99
4874,1613,12,1,650.5,650.5
4875,1613,98,3,718.27,2154.81
4876,1613,61,1,991.42,991.42
4877,1614,4,1,997.86,997.86
4878,1614,22,1,220.27,220.27
4879,1614,91,1,699.05,699.05
4880,1614,66,1,315.17,315.17
4881,1614,12,3,305.08,915.24
4882,1615,3,2,761.67,1523.34
4883,1615,40,2,569.67,1139.34
4884,1616,81,3,300.88,902.64
4885,1616,42,3,416.21,1248.63
4886,1616,39,3,932.45,2797.35
4887,1616,97,1,762.16,762.16
4888,1616,12,3,454.87,1364.61
4889,1617,93,3,611.4,1834.2
4890,1617,32,2,363.53,727.06
4891,1617,8,2,109.36,218.72
4892,1617,47,1,668.61,668.61
4893,1617,26,3,49.51,148.53
4894,1618,57,2,859.76,1719.52
4895,1619,62,1,390.76,390.76
4896,1620,50,3,724.98,2174.94
4897,1621,94,2,855.67,1711.34
4898,1621,40,3,541.23,1623.69
4899,1621,18,3,974.02,2922.06
4900,1621,77,3,491.81,1475.43
4901,1621,68,2,769.75,1539.5
4902,1622,66,1,537.34,537.34
4903,1623,51,3,144.84,434.52
4904,1623,100,2,258.87,517.74
4905,1623,33,1,330.6,330.6
4906,1623,57,1,851.53,851.53
4907,1623,40,2,757.49,1514.98
4908,1624,11,1,781.83,781.83
4909,1624,53,1,652.22,652.22
4910,1625,20,1,708.91,708.91
4911,1625,75,1,411.71,411.71
4912,1625,85,2,586.7,1173.4
4913,1625,38,1,480.2,480.2
4914,1626,25,1,894.9,894.9
4915,1626,4,1,442.24,442.24
4916,1627,55,3,922.13,2766.39
4917,1627,32,2,139.36,278.72
4918,1627,90,3,795.0,2385.0
4919,1627,72,3,220.16,660.48
4920,1628,66,2,728.28,1456.56
4921,1628,97,3,56.68,170.04
4922,1628,40,2,45.15,90.3
4923,1629,89,2,93.81,187.62
4924,1629,21,2,321.71,643.42
4925,1629,45,2,857.78,1715.56
4926,1630,13,3,431.81,1295.43
4927,1630,51,2,423.07,846.14
4928,1630,13,2,461.63,923.26
4929,1631,11,1,145.5,145.5
4930,1632,3,1,525.17,525.17
4931,1632,85,1,694.42,694.42
4932,1632,81,3,769.41,2308.23
4933,1632,25,2,572.25,1144.5
4934,1633,81,3,809.46,2428.38
4935,1633,53,1,365.36,365.36
4936,1633,44,1,349.11,349.11
4937,1633,54,1,353.33,353.33
4938,1634,25,2,872.51,1745.02
4939,1634,78,3,516.18,1548.54
4940,1635,69,1,841.42,841.42
4941,1635,54,1,506.95,506.95
4942,1635,87,3,693.04,2079.12
4943,1636,95,1,753.32,753.32
4944,1636,33,1,284.57,284.57
4945,1636,19,1,595.1,595.1
4946,1636,86,2,542.94,1085.88
4947,1636,28,1,827.22,827.22
4948,1637,89,3,9.32,27.96
4949,1638,29,3,546.86,1640.58
4950,1638,28,1,567.7,567.7
4951,1639,1,1,251.78,251.78
4952,1639,54,2,556.81,1113.62
4953,1639,95,3,569.83,1709.49
4954,1640,14,2,48.12,96.24
4955,1641,56,2,737.36,1474.72
4956,1641,19,2,453.39,906.78
4957,1641,63,1,674.53,674.53
4958,1642,6,3,328.95,986.85
4959,1642,8,1,684.09,684.09
4960,1642,60,3,604.24,1812.72
4961,1642,1,2,394.55,789.1
4962,1642,51,3,859.58,2578.74
4963,1643,98,3,910.92,2732.76
4964,1643,67,1,769.74,769.74
4965,1643,54,2,533.44,1066.88
4966,1643,70,1,384.1,384.1
4967,1643,53,3,909.92,2729.76
4968,1644,11,2,702.26,1404.52
4969,1644,50,2,673.73,1347.46
4970,1644,61,1,458.67,458.67
4971,1644,91,2,322.36,644.72
4972,1645,53,3,923.39,2770.17
4973,1645,74,3,303.35,910.05
4974,1645,87,1,690.79,690.79
4975,1645,80,1,361.36,361.36
4976,1645,35,3,543.0,1629.0
4977,1646,60,3,546.92,1640.76
4978,1646,12,3,638.7,1916.1
4979,1646,13,3,143.42,430.26
4980,1646,42,1,796.14,796.14
4981,1646,97,2,41.22,82.44
4982,1647,69,2,341.81,683.62
4983,1648,6,2,433.37,866.74
4984,1648,34,2,843.53,1687.06
4985,1648,69,1,546.2,546.2
4986,1649,69,3,822.22,2466.66
4987,1649,50,2,519.49,1038.98
4988,1649,76,3,371.78,1115.34
4989,1649,4,1,230.37,230.37
4990,1649,74,1,920.61,920.61
4991,1650,68,2,67.85,135.7
4992,1650,36,3,86.2,258.6
4993,1651,3,1,245.31,245.31
4994,1651,80,3,790.99,2372.97
4995,1652,28,3,984.97,2954.91
4996,1652,96,1,548.54,548.54
4997,1652,98,1,935.99,935.99
4998,1653,3,2,394.06,788.12
4999,1653,40,2,535.74,1071.48
5000,1653,88,3,200.83,602.49
5001,1654,57,1,220.36,220.36
5002,1654,85,1,484.62,484.62
5003,1654,30,1,53.13,53.13
5004,1655,2,1,309.96,309.96
5005,1655,100,2,314.02,628.04
5006,1655,84,3,287.6,862.8
5007,1655,32,1,836.08,836.08
5008,1655,96,1,866.08,866.08
5009,1656,42,2,958.55,1917.1
5010,1656,50,3,422.07,1266.21
5011,1656,63,2,803.35,1606.7
5012,1656,86,1,62.88,62.88
5013,1656,61,3,932.36,2797.08
5014,1657,80,1,696.9,696.9
5015,1657,93,3,613.16,1839.48
5016,1657,82,3,793.35,2380.05
5017,1657,65,2,400.4,800.8
5018,1657,54,1,468.57,468.57
5019,1658,74,2,123.38,246.76
5020,1658,97,1,220.08,220.08
5021,1658,45,2,730.7,1461.4
5022,1658,21,2,485.53,971.06
5023,1658,51,1,74.54,74.54
5024,1659,5,1,529.5,529.5
5025,1659,45,2,759.55,1519.1
5026,1659,76,3,347.36,1042.08
5027,1659,3,1,805.31,805.31
5028,1659,98,2,302.02,604.04
5029,1660,45,2,852.33,1704.66
5030,1661,88,1,47.01,47.01
5031,1661,48,3,452.12,1356.36
5032,1661,21,2,376.71,753.42
5033,1661,20,1,27.6,27.6
5034,1662,58,2,543.42,1086.84
5035,1663,72,1,567.05,567.05
5036,1663,3,2,198.71,397.42
5037,1664,16,3,231.46,694.38
5038,1665,91,2,704.18,1408.36
5039,1665,4,3,459.65,1378.95
5040,1665,1,3,834.44,2503.32
5041,1665,20,3,283.55,850.65
5042,1666,25,1,232.05,232.05
5043,1666,60,2,917.06,1834.12
5044,1666,54,2,478.99,957.98
5045,1666,35,2,391.63,783.26
5046,1666,70,2,209.27,418.54
5047,1667,36,1,967.79,967.79
5048,1667,38,3,287.21,861.63
5049,1668,84,3,606.69,1820.07
5050,1668,71,3,41.04,123.12
5051,1668,63,2,362.84,725.68
5052,1668,82,2,440.58,881.16
5053,1669,68,2,678.68,1357.36
5054,1669,57,3,375.48,1126.44
5055,1669,39,2,93.22,186.44
5056,1670,23,2,142.71,285.42
5057,1670,73,1,269.76,269.76
5058,1670,69,3,132.67,398.01
5059,1670,84,3,670.41,2011.23
5060,1670,47,1,402.11,402.11
5061,1671,24,3,524.23,1572.69
5062,1671,27,2,113.21,226.42
5063,1672,60,2,533.1,1066.2
5064,1672,31,2,993.89,1987.78
5065,1672,9,2,288.93,577.86
5066,1672,62,3,488.3,1464.9
5067,1672,39,2,941.11,1882.22
5068,1673,75,2,660.97,1321.94
5069,1673,10,1,198.1,198.1
5070,1674,69,2,853.44,1706.88
5071,1674,23,2,489.52,979.04
5072,1674,73,2,968.81,1937.62
5073,1674,53,3,542.12,1626.36
5074,1674,67,3,385.72,1157.16
5075,1675,94,1,951.92,951.92
5076,1675,43,3,704.68,2114.04
5077,1675,86,2,473.83,947.66
5078,1676,52,1,149.37,149.37
5079,1676,9,2,213.98,427.96
5080,1676,99,2,334.47,668.94
5081,1677,93,2,858.4,1716.8
5082,1677,99,1,350.05,350.05
5083,1677,11,1,69.29,69.29
5084,1677,10,3,859.49,2578.47
5085,1677,92,3,130.59,391.77
5086,1678,65,3,842.69,2528.07
5087,1678,80,1,534.45,534.45
5088,1678,94,2,662.96,1325.92
5089,1678,55,2,789.1,1578.2
5090,1678,82,2,440.07,880.14
5091,1679,7,1,497.17,497.17
5092,1679,99,3,353.83,1061.49
5093,1679,31,3,418.28,1254.84
5094,1679,5,1,995.76,995.76
5095,1680,48,3,867.85,2603.55
5096,1680,24,2,312.38,624.76
5097,1680,95,1,267.37,267.37
5098,1681,48,2,159.24,318.48
5099,1681,85,3,603.48,1810.44
5100,1681,92,2,563.86,1127.72
5101,1681,26,2,120.05,240.1
5102,1682,31,1,11.64,11.64
5103,1682,24,1,799.31,799.31
5104,1682,60,3,129.58,388.74
5105,1682,28,3,86.23,258.69
5106,1682,7,1,148.26,148.26
5107,1683,77,3,57.18,171.54
5108,1683,93,3,258.48,775.44
5109,1683,88,2,816.64,1633.28
5110,1684,47,2,686.32,1372.64
5111,1684,32,2,688.52,1377.04
5112,1684,28,1,563.03,563.03
5113,1685,78,1,193.1,193.1
5114,1685,85,3,999.82,2999.46
5115,1686,82,1,419.39,419.39
5116,1686,75,3,992.46,2977.38
5117,1686,80,3,253.46,760.38
5118,1686,76,3,643.28,1929.84
5119,1686,68,2,393.69,787.38
5120,1687,97,2,211.07,422.14
5121,1687,74,2,893.19,1786.38
5122,1687,66,2,758.4,1516.8
5123,1687,55,1,477.33,477.33
5124,1687,83,1,469.43,469.43
5125,1688,34,2,396.01,792.02
5126,1688,79,3,280.94,842.82
5127,1689,70,3,727.9,2183.7
5128,1689,78,1,383.31,383.31
5129,1689,4,3,301.12,903.36
5130,1689,68,1,973.8,973.8
5131,1689,54,1,922.38,922.38
5132,1690,38,2,722.17,1444.34
5133,1690,43,3,896.32,2688.96
5134,1690,73,3,556.06,1668.18
5135,1690,23,2,272.3,544.6
5136,1691,50,1,87.6,87.6
5137,1691,94,3,686.2,2058.6
5138,1691,18,3,929.3,2787.9
5139,1692,23,2,309.87,619.74
5140,1692,32,3,569.71,1709.13
5141,1692,6,3,518.57,1555.71
5142,1692,88,1,148.37,148.37
5143,1692,5,1,957.81,957.81
5144,1693,44,3,101.76,305.28
5145,1694,83,3,510.75,1532.25
5146,1694,11,1,386.97,386.97
5147,1695,5,2,294.9,589.8
5148,1695,14,3,391.37,1174.11
5149,1695,43,1,996.26,996.26
5150,1696,2,1,767.79,767.79
5151,1696,58,2,479.24,958.48
5152,1696,10,3,59.61,178.83
5153,1696,6,1,180.84,180.84
5154,1697,4,2,246.46,492.92
5155,1697,98,2,512.41,1024.82
5156,1697,37,1,165.79,165.79
5157,1697,60,2,881.36,1762.72
5158,1698,55,2,996.55,1993.1
5159,1698,29,1,777.78,777.78
5160,1698,27,1,222.95,222.95
5161,1699,70,3,809.18,2427.54
5162,1699,33,1,449.9,449.9
5163,1700,62,1,60.78,60.78
5164,1700,46,3,346.79,1040.37
5165,1700,23,1,623.24,623.24
5166,1700,96,2,763.47,1526.94
5167,1701,79,2,548.24,1096.48
5168,1701,18,2,210.79,421.58
5169,1701,18,3,667.3,2001.9
5170,1701,11,1,359.57,359.57
5171,1701,47,3,504.8,1514.4
5172,1702,26,3,619.04,1857.12
5173,1702,89,1,26.82,26.82
5174,1702,70,1,271.62,271.62
5175,1702,17,2,470.55,941.1
5176,1702,85,2,453.82,907.64
5177,1703,59,2,832.61,1665.22
5178,1704,39,2,898.25,1796.5
5179,1704,44,2,737.7,1475.4
5180,1705,42,3,604.86,1814.58
5181,1705,57,1,108.47,108.47
5182,1705,15,2,809.41,1618.82
5183,1705,89,2,801.6,1603.2
5184,1706,27,1,675.72,675.72
5185,1706,17,2,162.36,324.72
5186,1706,38,2,603.77,1207.54
5187,1706,55,1,574.45,574.45
5188,1707,55,3,290.98,872.94
5189,1707,66,1,710.48,710.48
5190,1707,2,3,20.47,61.41
5191,1708,72,3,348.88,1046.64
5192,1708,92,2,140.42,280.84
5193,1708,25,3,192.31,576.93
5194,1709,45,1,839.4,839.4
5195,1709,63,3,76.51,229.53
5196,1709,20,2,309.85,619.7
5197,1709,15,3,12.65,37.95
5198,1710,71,2,815.2,1630.4
5199,1710,67,3,36.81,110.43
5200,1711,56,2,934.16,1868.32
5201,1711,100,3,639.67,1919.01
5202,1712,64,1,382.48,382.48
5203,1712,80,2,581.33,1162.66
5204,1712,80,1,729.77,729.77
5205,1712,88,3,122.29,366.87
5206,1712,52,3,632.8,1898.4
5207,1713,29,3,664.11,1992.33
5208,1713,92,1,349.41,349.41
5209,1713,19,1,583.65,583.65
5210,1714,23,1,890.36,890.36
5211,1715,66,2,11.33,22.66
5212,1716,1,1,540.35,540.35
5213,1717,23,1,988.2,988.2
5214,1717,46,1,136.46,136.46
5215,1718,6,3,588.91,1766.73
5216,1718,74,3,363.19,1089.57
